sample  ,gene,logFC,unshrunk.logFC,logCPM,PValue,FDR,tumor,cell_line,E2_status
Brain.6,6083,2.661675172,2.664843992,7.494559012,0.04617394,0.940369729,Brain,ZR751,ED
Brain.8_I,2099,9.802832037,9.831730333,11.86986127,6.47867E-09,1.36441E-05,Brain,ZR751,ED
Brain.8_I,133,8.625458343,8.938645537,4.976850603,1.11515E-06,0.001174253,Brain,ZR751,ED
Brain.8_I,7220,7.667028364,7.831730333,4.855346717,4.97815E-06,0.003494662,Brain,ZR751,ED
Brain.8_I,8477,7.626172467,7.938645537,3.613524034,1.76373E-05,0.005695319,Brain,ZR751,ED
Brain.8_I,100847035,6.881829922,6.938645537,6.345858449,1.12325E-05,0.004731131,Brain,ZR751,ED
Brain.8_I,102723809,6.839575953,6.868256209,8.184555746,8.13272E-06,0.004281874,Brain,ZR751,ED
Brain.8_I,9121,6.774602748,6.938645537,3.724168,5.76819E-05,0.011043462,Brain,ZR751,ED
Brain.8_I,931,6.604968959,6.716253116,4.197560635,4.89574E-05,0.010863217,Brain,ZR751,ED
Brain.8_I,100500811,6.564724333,7.131290615,2.337535007,0.002551756,0.105372517,Brain,ZR751,ED
Brain.8_I,285512,6.459049792,6.482762986,8.01009929,1.89303E-05,0.005695319,Brain,ZR751,ED
Brain.8_I,115950,6.33990329,6.359559603,8.265286102,2.35012E-05,0.006186679,Brain,ZR751,ED
Brain.8_I,407977,6.265311908,6.332924476,4.780970227,6.45837E-05,0.011334433,Brain,ZR751,ED
Brain.8_I,219578,6.054360906,6.078823195,7.19883337,5.15822E-05,0.010863217,Brain,ZR751,ED
Brain.8_I,8741,6.01346785,6.069890071,4.841280819,0.000103355,0.014511079,Brain,ZR751,ED
Brain.8_I,440695,5.895182295,6.005759733,3.538030204,0.000357207,0.032459455,Brain,ZR751,ED
Brain.8_I,100302137,5.860486328,5.908898194,4.979189688,0.000132703,0.017467075,Brain,ZR751,ED
Brain.8_I,728723,5.757860443,5.868256209,3.439216356,0.000530425,0.041373158,Brain,ZR751,ED
Brain.8_I,133022,5.682272508,5.716253116,5.582089682,0.000156964,0.019445038,Brain,ZR751,ED
Brain.8_I,728621,5.644828052,5.651297674,9.573573028,9.45337E-05,0.014220573,Brain,ZR751,ED
Brain.8_I,5118,5.624128437,5.661805332,5.236343427,0.000196315,0.022968833,Brain,ZR751,ED
Brain.8_I,440894,5.557595057,5.598269043,4.970243918,0.00024769,0.027454486,Brain,ZR751,ED
Brain.8_I,3362,5.370111597,5.45321871,3.551115152,0.000981543,0.057420283,Brain,ZR751,ED
Brain.8_I,124044,5.287048433,5.301215617,7.305888358,0.000264548,0.02785695,Brain,ZR751,ED
Brain.8_I,100134934,5.258216187,5.283293709,5.707545084,0.000369908,0.032459455,Brain,ZR751,ED
Brain.8_I,151009,5.100757199,5.130036643,5.126912149,0.000605835,0.042529599,Brain,ZR751,ED
Brain.8_I,84133,5.096646765,5.10026372,9.943259474,0.000315214,0.031611412,Brain,ZR751,ED
Brain.8_I,101927597,5.093955554,5.131290615,4.621154221,0.000752017,0.047992355,Brain,ZR751,ED
Brain.8_I,10392,4.913274153,4.91716581,9.587300465,0.000483354,0.039151687,Brain,ZR751,ED
Brain.8_I,387646,4.896893278,4.938645537,4.243935181,0.001394064,0.073397489,Brain,ZR751,ED
Brain.8_I,284071,4.886409567,4.895662367,7.727449459,0.000598063,0.042529599,Brain,ZR751,ED
Brain.8_I,81621,4.881622072,4.890282516,7.880269944,0.000594761,0.042529599,Brain,ZR751,ED
Brain.8_I,100189163,4.854514839,4.963167856,2.952100786,0.00704601,0.16129235,Brain,ZR751,ED
Brain.8_I,1731,4.824766568,4.838508866,6.603012661,0.000784176,0.048572791,Brain,ZR751,ED
Brain.8_I,246184,4.791443819,4.800084707,7.743572008,0.00073256,0.047992355,Brain,ZR751,ED
Brain.8_I,163183,4.787005528,4.80936252,5.345307269,0.001093622,0.062247779,Brain,ZR751,ED
Brain.8_I,100302111,4.748593677,4.95775436,2.359938202,0.033427851,0.287513099,Brain,ZR751,ED
Brain.8_I,100422985,4.748593677,4.95775436,2.359938202,0.033427851,0.287513099,Brain,ZR751,ED
Brain.8_I,100422977,4.748593677,4.95775436,2.359938202,0.033427851,0.287513099,Brain,ZR751,ED
Brain.8_I,1,4.743379326,4.80936252,3.471042324,0.003841618,0.121364595,Brain,ZR751,ED
Brain.8_I,116412,4.73170282,4.768720536,4.313514472,0.001880268,0.089996442,Brain,ZR751,ED
Brain.8_I,285,4.660404011,4.677867105,5.754111935,0.001289029,0.069607558,Brain,ZR751,ED
Brain.8_I,677835,4.634477563,4.716253116,3.159172892,0.007452007,0.163478402,Brain,ZR751,ED
Brain.8_I,58476,4.617738363,4.622276968,8.910199847,0.000963906,0.057420283,Brain,ZR751,ED
Brain.8_I,8711,4.589895112,4.600934445,6.801556386,0.001254513,0.069526427,Brain,ZR751,ED
Brain.8_I,100189239,4.503812344,4.607439629,2.858373156,0.016270944,0.206974941,Brain,ZR751,ED
Brain.8_I,57176,4.493520352,4.563112699,3.279414501,0.008195487,0.169212711,Brain,ZR751,ED
Brain.8_I,79029,4.475654454,4.48492757,7.068257507,0.00154432,0.079325296,Brain,ZR751,ED
Brain.8_I,90423,4.377730803,4.394325021,5.525099121,0.002448774,0.103142381,Brain,ZR751,ED
Brain.8_I,389362,4.300809426,4.311862861,6.370649777,0.002440554,0.103142381,Brain,ZR751,ED
Brain.8_I,83716,4.277189431,4.323935693,3.671390442,0.00788044,0.167638459,Brain,ZR751,ED
Brain.8_I,101928062,4.246847038,4.283293709,4.003252581,0.006272839,0.151201007,Brain,ZR751,ED
Brain.8_I,51091,4.21563346,4.21982729,8.524279974,0.002336389,0.103142381,Brain,ZR751,ED
Brain.8_I,152831,4.202459608,4.22440002,4.801132721,0.004406796,0.128898771,Brain,ZR751,ED
Brain.8_I,6883,4.166227169,4.170818979,8.262616417,0.002641106,0.106964808,Brain,ZR751,ED
Brain.8_I,100529145,4.144366652,4.155538161,6.138482132,0.003496376,0.121364595,Brain,ZR751,ED
Brain.8_I,50628,4.124420276,4.131290615,7.277377862,0.003140665,0.117251968,Brain,ZR751,ED
Brain.8_I,9227,4.110788741,4.131290615,4.848989543,0.005211778,0.139195245,Brain,ZR751,ED
Brain.8_I,253039,4.109828448,4.113803188,8.491382922,0.002922582,0.113980703,Brain,ZR751,ED
Brain.8_I,221946,4.098642798,4.131290615,4.077889225,0.008012091,0.168734629,Brain,ZR751,ED
Brain.8_I,8896,4.081097983,4.084421265,8.817817578,0.003038064,0.116330232,Brain,ZR751,ED
Brain.8_I,84885,4.074530876,4.079202104,8.095918664,0.003237228,0.117544867,Brain,ZR751,ED
Brain.8_I,157,4.060011826,4.067160278,7.088862713,0.003657366,0.121364595,Brain,ZR751,ED
Brain.8_I,29085,4.057765536,4.060901287,8.902119861,0.003173486,0.117251968,Brain,ZR751,ED
Brain.8_I,285343,4.003022351,4.005759733,9.094773674,0.003518099,0.121364595,Brain,ZR751,ED
Brain.8_I,9238,3.99291928,4.000046082,7.001021593,0.00423548,0.125632675,Brain,ZR751,ED
Brain.8_I,4151,3.98214822,3.988332661,7.321899602,0.004187147,0.125632675,Brain,ZR751,ED
Brain.8_I,576,3.980633232,3.983536995,8.952318594,0.003714364,0.121364595,Brain,ZR751,ED
Brain.8_I,2891,3.964254884,3.993787091,4.148556896,0.009988748,0.175302534,Brain,ZR751,ED
Brain.8_I,55567,3.925418422,3.961365614,3.845971212,0.013508264,0.198012433,Brain,ZR751,ED
Brain.8_I,5098,3.923481628,3.9299419,7.13633153,0.004807101,0.133207303,Brain,ZR751,ED
Brain.8_I,1376,3.887660898,3.894251418,7.039778828,0.005221474,0.139195245,Brain,ZR751,ED
Brain.8_I,55180,3.874789557,3.883363102,6.41055439,0.005792146,0.147010343,Brain,ZR751,ED
Brain.8_I,1384,3.874317163,3.876717788,9.180794875,0.004569605,0.13136006,Brain,ZR751,ED
Brain.8_I,266812,3.862984013,3.908898194,3.499046096,0.021217468,0.234198088,Brain,ZR751,ED
Brain.8_I,378708,3.827043184,3.841783998,5.223097878,0.00812594,0.169212711,Brain,ZR751,ED
Brain.8_I,340348,3.793184884,3.80936252,5.023735033,0.009249249,0.174241988,Brain,ZR751,ED
Brain.8_I,105371371,3.777214182,3.80936252,3.925478097,0.016907452,0.209453497,Brain,ZR751,ED
Brain.8_I,10643,3.777214182,3.80936252,3.925478097,0.016907452,0.209453497,Brain,ZR751,ED
Brain.8_I,140685,3.746489505,3.75783222,5.662871913,0.008529518,0.170696425,Brain,ZR751,ED
Brain.8_I,100128055,3.744646365,3.759321838,5.162715815,0.009736516,0.175302534,Brain,ZR751,ED
Brain.8_I,222255,3.721227526,3.725298256,7.906978291,0.006746371,0.159638846,Brain,ZR751,ED
Brain.8_I,3693,3.704233377,3.709057614,7.50676072,0.007209182,0.162827061,Brain,ZR751,ED
Brain.8_I,195828,3.702544912,3.70598478,8.242403566,0.006838227,0.160014519,Brain,ZR751,ED
Brain.8_I,113235,3.700459757,3.706792787,6.882172599,0.007724434,0.167303842,Brain,ZR751,ED
Brain.8_I,54885,3.678453677,3.683831638,7.225945138,0.007785269,0.167303842,Brain,ZR751,ED
Brain.8_I,55922,3.676692553,3.680629206,7.91940329,0.007366654,0.163307081,Brain,ZR751,ED
Brain.8_I,100526739,3.67337456,3.686505773,5.310825116,0.010729175,0.185440196,Brain,ZR751,ED
Brain.8_I,23098,3.645222903,3.651297674,6.905718718,0.008591558,0.170696425,Brain,ZR751,ED
Brain.8_I,79596,3.593440175,3.596701637,8.208691934,0.008515615,0.170696425,Brain,ZR751,ED
Brain.8_I,27163,3.585708124,3.590722234,7.261321377,0.009314354,0.174241988,Brain,ZR751,ED
Brain.8_I,29941,3.578903066,3.582128836,8.212434993,0.008761592,0.170941873,Brain,ZR751,ED
Brain.8_I,388561,3.574756757,3.577793577,8.332001633,0.00876625,0.170941873,Brain,ZR751,ED
Brain.8_I,94101,3.526048268,3.532252929,6.710278448,0.011087035,0.189820878,Brain,ZR751,ED
Brain.8_I,23404,3.524684549,3.526831939,8.95318342,0.009349166,0.174241988,Brain,ZR751,ED
Brain.8_I,4155,3.519896878,3.546328114,4.071649153,0.024826737,0.253705871,Brain,ZR751,ED
Brain.8_I,493856,3.51768657,3.526428557,5.968289554,0.012548908,0.196324565,Brain,ZR751,ED
Brain.8_I,84954,3.514049893,3.519855903,6.842524745,0.011176538,0.189820878,Brain,ZR751,ED
Brain.8_I,2582,3.471980588,3.479213919,6.315830283,0.012957794,0.196324565,Brain,ZR751,ED
Brain.8_I,28956,3.467021355,3.472327533,6.983530189,0.012055377,0.196324565,Brain,ZR751,ED
Brain.8_I,27229,3.439580082,3.443234621,7.764437223,0.011867743,0.196324565,Brain,ZR751,ED
Brain.8_I,7701,3.431473858,3.436145197,7.219645801,0.0126134,0.196324565,Brain,ZR751,ED
Brain.8_I,81928,3.426778958,3.430850897,7.514032096,0.012405069,0.196324565,Brain,ZR751,ED
Brain.8_I,65990,3.422720822,3.430850897,6.021937309,0.014909817,0.203808261,Brain,ZR751,ED
Brain.8_I,171177,3.382405303,3.38712952,7.133510921,0.013968431,0.200119154,Brain,ZR751,ED
Brain.8_I,25855,3.373990164,3.375527426,9.386041347,0.012322778,0.196324565,Brain,ZR751,ED
Brain.8_I,311,3.365460678,3.368789929,7.866560404,0.0135854,0.198012433,Brain,ZR751,ED
Brain.8_I,2330,3.357906735,3.361216709,7.869059073,0.013780811,0.198783473,Brain,ZR751,ED
Brain.8_I,83692,3.347110354,3.353683037,6.382921311,0.016277868,0.206974941,Brain,ZR751,ED
Brain.8_I,84926,3.320600193,3.323935693,7.804858246,0.014864644,0.203808261,Brain,ZR751,ED
Brain.8_I,22898,3.31495139,3.323935693,5.724849775,0.019309538,0.226696244,Brain,ZR751,ED
Brain.8_I,2517,3.312715966,3.323935693,5.312220004,0.021351393,0.234198088,Brain,ZR751,ED
Brain.8_I,132720,3.311114751,3.315002568,7.46633577,0.015531339,0.205716987,Brain,ZR751,ED
Brain.8_I,84826,3.308999654,3.323935693,4.821720624,0.025129607,0.253705871,Brain,ZR751,ED
Brain.8_I,64762,3.279403018,3.281430965,8.756072957,0.015193683,0.203808261,Brain,ZR751,ED
Brain.8_I,144811,3.273889791,3.277839279,7.385961544,0.01677335,0.209453497,Brain,ZR751,ED
Brain.8_I,100133331,3.267392249,3.276348121,5.689961695,0.021248398,0.234198088,Brain,ZR751,ED
Brain.8_I,222235,3.265942131,3.283293709,4.559056706,0.030313953,0.273996501,Brain,ZR751,ED
Brain.8_I,57542,3.259243525,3.260419242,9.722528589,0.015193678,0.203808261,Brain,ZR751,ED
Brain.8_I,114825,3.254229472,3.256821497,8.2411467,0.016385746,0.206974941,Brain,ZR751,ED
Brain.8_I,10297,3.253962215,3.266220195,5.115275343,0.025177838,0.253705871,Brain,ZR751,ED
Brain.8_I,25871,3.25097538,3.25328114,8.47070356,0.016273891,0.206974941,Brain,ZR751,ED
Brain.8_I,56913,3.231216455,3.236472852,6.725412131,0.019375747,0.226696244,Brain,ZR751,ED
Brain.8_I,5639,3.22862085,3.256821497,3.851190987,0.04904339,0.33864059,Brain,ZR751,ED
Brain.8_I,57728,3.228591636,3.231817491,7.758117314,0.017744978,0.21488048,Brain,ZR751,ED
Brain.8_I,750,3.221818565,3.233773573,5.135899744,0.026540552,0.25539837,Brain,ZR751,ED
Brain.8_I,2678,3.197933454,3.211632724,4.892996131,0.030002889,0.273532828,Brain,ZR751,ED
Brain.8_I,7351,3.1909889,3.198404811,5.98451406,0.023143609,0.242316678,Brain,ZR751,ED
Brain.8_I,25924,3.1909889,3.198404811,5.98451406,0.023143609,0.242316678,Brain,ZR751,ED
Brain.8_I,84061,3.178408605,3.180200216,8.866534029,0.018299485,0.218969979,Brain,ZR751,ED
Brain.8_I,3459,3.151638556,3.157285824,6.490474403,0.023084236,0.242316678,Brain,ZR751,ED
Brain.8_I,92181,3.150343946,3.152664266,8.331930561,0.019809809,0.226736178,Brain,ZR751,ED
Brain.8_I,55175,3.137736064,3.139511122,8.834093782,0.019776926,0.226736178,Brain,ZR751,ED
Brain.8_I,134145,3.124252081,3.131290615,6.025028049,0.025965831,0.25539837,Brain,ZR751,ED
Brain.8_I,105376336,3.123917989,3.131290615,5.935487961,0.026381469,0.25539837,Brain,ZR751,ED
Brain.8_I,5547,3.118419482,3.131290615,4.944907771,0.034006144,0.288777979,Brain,ZR751,ED
Brain.8_I,203286,3.118419482,3.131290615,4.944907771,0.034006144,0.288777979,Brain,ZR751,ED
Brain.8_I,124808,3.100046638,3.102493351,8.163385948,0.021955393,0.238418399,Brain,ZR751,ED
Brain.8_I,22950,3.096739671,3.099441749,7.958782063,0.022366899,0.240330045,Brain,ZR751,ED
Brain.8_I,84936,3.07900687,3.0839849,6.671974539,0.025781914,0.25539837,Brain,ZR751,ED
Brain.8_I,83442,3.073984311,3.076842831,7.815693842,0.023539641,0.243833686,Brain,ZR751,ED
Brain.8_I,25853,3.064924591,3.067160278,8.299094975,0.023242151,0.242316678,Brain,ZR751,ED
Brain.8_I,54931,3.053439814,3.057290034,7.174454337,0.025674678,0.25539837,Brain,ZR751,ED
Brain.8_I,6745,3.041139,3.04194313,10.1141831,0.022671104,0.241138102,Brain,ZR751,ED
Brain.8_I,56910,3.040335443,3.04194313,8.900482456,0.023619217,0.243833686,Brain,ZR751,ED
Brain.8_I,100996573,3.019822005,3.026953955,5.907919312,0.031966434,0.285259787,Brain,ZR751,ED
Brain.8_I,23031,3.018896446,3.024375411,6.416712917,0.029639628,0.272581031,Brain,ZR751,ED
Brain.8_I,10437,3.00414907,3.00696248,7.762646885,0.026824744,0.255624029,Brain,ZR751,ED
Brain.8_I,55010,3.002885435,3.0079082,6.574245129,0.02990815,0.273532828,Brain,ZR751,ED
Brain.8_I,7846,2.997008205,3.002007598,6.577587169,0.030211858,0.273996501,Brain,ZR751,ED
Brain.8_I,2335,2.99327323,3.002007598,5.517859225,0.036223429,0.300680353,Brain,ZR751,ED
Brain.8_I,283635,2.984462915,2.985967587,8.955311477,0.026102437,0.25539837,Brain,ZR751,ED
Brain.8_I,4793,2.974610056,2.984449227,5.298138741,0.039483543,0.31026993,Brain,ZR751,ED
Brain.8_I,27339,2.971114259,2.973749338,7.855219414,0.028299146,0.266062503,Brain,ZR751,ED
Brain.8_I,8526,2.952563907,2.954097613,8.881541004,0.027742684,0.263180596,Brain,ZR751,ED
Brain.8_I,9600,2.929157155,2.938645537,5.328627472,0.042404495,0.319378647,Brain,ZR751,ED
Brain.8_I,3035,2.905285332,2.908898194,7.13619889,0.033584151,0.287513099,Brain,ZR751,ED
Brain.8_I,100996712,2.893858761,2.896244393,7.960761866,0.032278423,0.28562336,Brain,ZR751,ED
Brain.8_I,9780,2.870178241,2.870763065,10.44205339,0.0307742,0.276967804,Brain,ZR751,ED
Brain.8_I,10205,2.867929998,2.874950862,5.811536234,0.042458058,0.319378647,Brain,ZR751,ED
Brain.8_I,83666,2.861115656,2.865946049,6.509838316,0.03870225,0.31026993,Brain,ZR751,ED
Brain.8_I,4331,2.818908385,2.821435353,7.756681209,0.037304906,0.304512141,Brain,ZR751,ED
Brain.8_I,9265,2.802702113,2.80936252,5.854603493,0.047117701,0.331003253,Brain,ZR751,ED
Brain.8_I,55288,2.792693654,2.794255628,8.654926536,0.037242449,0.304512141,Brain,ZR751,ED
Brain.8_I,2962,2.769151313,2.770292956,9.197107204,0.037933589,0.307262068,Brain,ZR751,ED
Brain.8_I,55205,2.754933327,2.757675544,7.519640134,0.042352527,0.319378647,Brain,ZR751,ED
Brain.8_I,60684,2.752740903,2.753867408,9.201383675,0.038985838,0.31026993,Brain,ZR751,ED
Brain.8_I,390916,2.749195558,2.752778992,6.98265844,0.044658391,0.330002003,Brain,ZR751,ED
Brain.8_I,5884,2.74477057,2.74736644,7.616637372,0.042812896,0.320868182,Brain,ZR751,ED
Brain.8_I,80790,2.740893455,2.742248324,8.855390815,0.040298234,0.312015003,Brain,ZR751,ED
Brain.8_I,252839,2.73739689,2.738973192,8.57153636,0.041046546,0.315489144,Brain,ZR751,ED
Brain.8_I,5255,2.72822921,2.731360008,7.226860593,0.045324793,0.331003253,Brain,ZR751,ED
Brain.8_I,54536,2.718405241,2.721899679,6.999627873,0.046991326,0.331003253,Brain,ZR751,ED
Brain.8_I,93380,2.712543261,2.716253116,6.876406978,0.048009079,0.332900038,Brain,ZR751,ED
Brain.8_I,10295,2.707698872,2.710958816,7.124779364,0.047333282,0.331003253,Brain,ZR751,ED
Brain.8_I,63901,2.705283814,2.70648534,9.030326915,0.042462498,0.319378647,Brain,ZR751,ED
Brain.8_I,688,2.703645873,2.70502586,8.777383124,0.043013088,0.321225401,Brain,ZR751,ED
Brain.8_I,22974,2.698310658,2.699063355,9.832016761,0.041890102,0.319378647,Brain,ZR751,ED
Brain.8_I,79572,2.659017522,2.659984896,9.358334528,0.04532449,0.331003253,Brain,ZR751,ED
Brain.8_I,23647,2.653700909,2.654852571,9.045069418,0.046219301,0.331003253,Brain,ZR751,ED
Brain.8_I,23443,2.620954764,2.622276968,8.757215593,0.049327672,0.339490447,Brain,ZR751,ED
Kidney.12,339145,6.378585319,6.661907295,3.446540868,0.000186006,0.687044016,Kidney,MCF7,E2
Kidney.12,101927736,6.031513347,6.313983992,3.070764552,0.000423788,0.687044016,Kidney,MCF7,E2
Kidney.12,5858,6.031513347,6.313983992,3.070764552,0.000423788,0.687044016,Kidney,MCF7,E2
Kidney.12,145837,6.031513347,6.313983992,3.070764552,0.000423788,0.687044016,Kidney,MCF7,E2
Kidney.12,101927851,5.89440694,6.176480468,2.933446092,0.000585338,0.687044016,Kidney,MCF7,E2
Kidney.12,100507091,5.89440694,6.176480468,2.933446092,0.000585338,0.687044016,Kidney,MCF7,E2
Kidney.12,165186,5.89440694,6.176480468,2.933446092,0.000585338,0.687044016,Kidney,MCF7,E2
Kidney.12,101930452,5.742889063,6.024477374,2.789073898,0.000834691,0.787651956,Kidney,MCF7,E2
Kidney.12,253982,5.706966303,5.854552373,3.722069512,0.000379226,0.687044016,Kidney,MCF7,E2
Kidney.12,6791,5.661059821,5.854552373,3.236433191,0.000594516,0.687044016,Kidney,MCF7,E2
Kidney.12,100,5.573570352,5.854552373,2.636804976,0.001237169,0.828469101,Kidney,MCF7,E2
Kidney.12,128344,5.562057924,5.661907295,4.231211987,0.000349283,0.687044016,Kidney,MCF7,E2
Kidney.12,103625681,5.507804806,5.962355663,2.062331754,0.003028475,0.900200309,Kidney,MCF7,E2
Kidney.12,89766,5.408036553,5.554992091,3.390131148,0.000760158,0.787651956,Kidney,MCF7,E2
Kidney.12,6101,5.398753545,5.591517967,2.974334718,0.001092728,0.81710328,Kidney,MCF7,E2
Kidney.12,4005,5.381704416,5.661907295,2.47557001,0.001923246,0.900200309,Kidney,MCF7,E2
Kidney.12,144571,5.381704416,5.661907295,2.47557001,0.001923246,0.900200309,Kidney,MCF7,E2
Kidney.12,383,5.381704416,5.661907295,2.47557001,0.001923246,0.900200309,Kidney,MCF7,E2
Kidney.12,283575,5.292839483,5.439514874,3.270112177,0.000991381,0.787651956,Kidney,MCF7,E2
Kidney.12,7125,5.292839483,5.439514874,3.270112177,0.000991381,0.787651956,Kidney,MCF7,E2
Kidney.12,201625,5.221398391,5.246869796,6.298665877,0.000320793,0.687044016,Kidney,MCF7,E2
Kidney.12,101927560,5.160350197,5.439514874,2.303991157,0.003174982,0.900200309,Kidney,MCF7,E2
Kidney.12,255512,5.160350197,5.439514874,2.303991157,0.003174982,0.900200309,Kidney,MCF7,E2
Kidney.12,105369311,5.160350197,5.439514874,2.303991157,0.003174982,0.900200309,Kidney,MCF7,E2
Kidney.12,202374,5.160350197,5.439514874,2.303991157,0.003174982,0.900200309,Kidney,MCF7,E2
Kidney.12,200772,5.14903578,5.661907295,1.733116728,0.008104613,0.999939065,Kidney,MCF7,E2
Kidney.12,338442,4.928710096,5.439514874,1.61672086,0.012852834,0.999939065,Kidney,MCF7,E2
Kidney.12,353149,4.928710096,5.439514874,1.61672086,0.012852834,0.999939065,Kidney,MCF7,E2
Kidney.12,100130148,4.928710096,5.439514874,1.61672086,0.012852834,0.999939065,Kidney,MCF7,E2
Kidney.12,6853,4.928710096,5.439514874,1.61672086,0.012852834,0.999939065,Kidney,MCF7,E2
Kidney.12,132228,4.919846486,4.97002959,4.690560554,0.000890434,0.787651956,Kidney,MCF7,E2
Kidney.12,127733,4.898768021,5.176480468,2.12026171,0.0056652,0.900200309,Kidney,MCF7,E2
Kidney.12,9576,4.898768021,5.176480468,2.12026171,0.0056652,0.900200309,Kidney,MCF7,E2
Kidney.12,120400,4.898768021,5.176480468,2.12026171,0.0056652,0.900200309,Kidney,MCF7,E2
Kidney.12,716,4.898768021,5.176480468,2.12026171,0.0056652,0.900200309,Kidney,MCF7,E2
Kidney.12,359,4.898768021,5.176480468,2.12026171,0.0056652,0.900200309,Kidney,MCF7,E2
Kidney.12,283948,4.898768021,5.176480468,2.12026171,0.0056652,0.900200309,Kidney,MCF7,E2
Kidney.12,9229,4.898768021,5.176480468,2.12026171,0.0056652,0.900200309,Kidney,MCF7,E2
Kidney.12,80086,4.898768021,5.176480468,2.12026171,0.0056652,0.900200309,Kidney,MCF7,E2
Kidney.12,140706,4.898768021,5.176480468,2.12026171,0.0056652,0.900200309,Kidney,MCF7,E2
Kidney.12,100507244,4.898768021,5.176480468,2.12026171,0.0056652,0.900200309,Kidney,MCF7,E2
Kidney.12,1325,4.87901533,5.024477374,2.87657619,0.002535993,0.900200309,Kidney,MCF7,E2
Kidney.12,785,4.871461589,4.97002959,3.449971682,0.001700004,0.900200309,Kidney,MCF7,E2
Kidney.12,402160,4.756264519,4.854552373,3.334554674,0.002200231,0.900200309,Kidney,MCF7,E2
Kidney.12,102723743,4.756264519,4.854552373,3.334554674,0.002200231,0.900200309,Kidney,MCF7,E2
Kidney.12,200162,4.751777301,4.797968845,4.634954176,0.001238272,0.828469101,Kidney,MCF7,E2
Kidney.12,1116,4.709696619,4.854552373,2.732384094,0.003693318,0.900200309,Kidney,MCF7,E2
Kidney.12,338761,4.709696619,4.854552373,2.732384094,0.003693318,0.900200309,Kidney,MCF7,E2
